year,mt,dt,day,city_code,city_do_nm,city_gn_gu_nm,dscamt,dscamt_rate,dis_co,dis_co_rate
2020,12,21,2,W1X,대전광역시,대덕구,5189300,3.41,3096,3.42
2020,12,22,3,W1X,대전광역시,대덕구,4323350,2.84,2749,3.03
2020,12,23,4,W1X,대전광역시,대덕구,4294550,2.83,2722,3.0
2020,12,24,5,W1X,대전광역시,대덕구,4302750,2.83,2758,3.04
2020,12,25,6,W1X,대전광역시,대덕구,5044300,3.32,2910,3.21
2020,12,26,7,W1X,대전광역시,대덕구,5431900,3.57,3134,3.46
2020,12,27,1,W1X,대전광역시,대덕구,6083850,4.0,3400,3.75
2020,12,28,2,W1X,대전광역시,대덕구,5680050,3.74,3370,3.72
2020,12,29,3,W1X,대전광역시,대덕구,4561350,3.0,2780,3.07
2020,12,30,4,W1X,대전광역시,대덕구,3990450,2.63,2475,2.73
2020,12,31,5,W1X,대전광역시,대덕구,4987550,3.28,3007,3.32
